method,suite,setting,seed,split,pair,aggregation,metric,value,source
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_general_to_personal,subject_macro,mAP,0.7329431316256524,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c2_to_c3,query_micro,rank1,0.9,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c2_to_c3,query_micro,rank5,1.0,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c2_to_c3,query_micro,mAP,0.8421282634139061,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c2_to_c3,subject_macro,rank1,0.9,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c2_to_c3,subject_macro,rank5,1.0,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c2_to_c3,subject_macro,mAP,0.8421282634139061,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c3_to_c2,query_micro,rank1,0.875,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c3_to_c2,query_micro,rank5,0.95,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_mixed_c3_to_c2,query_micro,mAP,0.8252838611602783,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
