method,suite,setting,pair,aggregation,metric,mean_of_seed_split_means,seed_std,pooled_split_std,num_seeds,num_runs
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_query_micro_overall,query_micro,rank5,0.8006342421872091,0.0,0.07455160876899833,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_query_micro_overall,subject_macro,mAP,0.6447785351799803,0.0,0.05242163580440117,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_query_micro_overall,subject_macro,rank1,0.6901932857991682,0.0,0.05453036613043907,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_query_micro_overall,subject_macro,rank5,0.8666488220203906,0.0,0.046273874283079754,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val,query_micro,mAP,0.8910997920690799,0.0,0.04128378474924596,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val,query_micro,rank1,0.9602745098039215,0.0,0.02870245345426942,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val,query_micro,rank5,0.998,0.0,0.0040000000000000036,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val,subject_macro,mAP,0.8912782244465568,0.0,0.04122288435054224,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val,subject_macro,rank1,0.9603636363636363,0.0,0.02861312188143148,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val,subject_macro,rank5,0.998,0.0,0.0040000000000000036,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c2_to_c3,query_micro,mAP,0.9378758580982686,0.0,0.019640078850794534,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c2_to_c3,query_micro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c2_to_c3,query_micro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c2_to_c3,subject_macro,mAP,0.9378758580982686,0.0,0.019640078850794534,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c2_to_c3,subject_macro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c2_to_c3,subject_macro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c3_to_c2,query_micro,mAP,0.9113161917030812,0.0,0.035899653323621265,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c3_to_c2,query_micro,rank1,0.95,0.0,0.04472135954999579,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c3_to_c2,query_micro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c3_to_c2,subject_macro,mAP,0.9113161917030812,0.0,0.035899653323621265,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c3_to_c2,subject_macro,rank1,0.95,0.0,0.04472135954999579,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,val_c3_to_c2,subject_macro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,mAP,0.8090235302927065,0.0,0.045811302256820445,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,rank1,0.7878220140515222,0.0,0.06982851007652673,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,rank5,0.88384074941452,0.0,0.07953707745996198,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,mAP,0.7962337440600233,0.0,0.04284220728588982,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,rank1,0.7696970649895178,0.0,0.06532804450820112,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,rank5,0.869709829955742,0.0,0.0637276402120269,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_all_personal,query_micro,mAP,0.9836126505739109,0.0,0.012149485850956687,1,5
