method,suite,setting,seed,split,pair,aggregation,metric,value,source
pointnet_tmax,train_clothing,len15_c3,1,4,test_all_personal,subject_macro,rank1,0.7955026455026455,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_all_personal,subject_macro,rank5,0.9611111111111111,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_all_personal,subject_macro,mAP,0.7021258783245844,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_query_micro_overall,query_micro,rank1,0.7203947368421053,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_query_micro_overall,query_micro,rank5,0.930921052631579,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_query_micro_overall,query_micro,mAP,0.6613536370599544,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_query_micro_overall,subject_macro,rank1,0.734553895632327,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_query_micro_overall,subject_macro,rank5,0.9266132378877477,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_query_micro_overall,subject_macro,mAP,0.6654099520639402,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c2_to_c3,query_micro,rank1,0.8888888888888888,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c2_to_c3,query_micro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c2_to_c3,query_micro,mAP,0.7975718966788716,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c2_to_c3,subject_macro,rank1,0.8888888888888888,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c2_to_c3,subject_macro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c2_to_c3,subject_macro,mAP,0.7975718966788716,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c3_to_c2,query_micro,rank1,0.7222222222222222,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c3_to_c2,query_micro,rank5,0.8888888888888888,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c3_to_c2,query_micro,mAP,0.725498751633697,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c3_to_c2,subject_macro,rank1,0.7222222222222222,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c3_to_c2,subject_macro,rank5,0.8888888888888888,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,test_mixed_c3_to_c2,subject_macro,mAP,0.725498751633697,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,diagnostic_fixed5_only_to_special,query_micro,rank1,0.7259953161592506,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,diagnostic_fixed5_only_to_special,query_micro,rank5,0.9344262295081968,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,diagnostic_fixed5_only_to_special,query_micro,mAP,0.6883318611274558,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,diagnostic_fixed5_only_to_special,subject_macro,rank1,0.7040736081993944,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,diagnostic_fixed5_only_to_special,subject_macro,rank5,0.9098416026088982,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,1,4,diagnostic_fixed5_only_to_special,subject_macro,mAP,0.6762664071899762,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_1/split_4/20260821-195757_seed_1/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val,query_micro,rank1,0.91,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val,query_micro,rank5,0.99,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val,query_micro,mAP,0.845859798938036,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val,subject_macro,rank1,0.9099999999999999,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val,subject_macro,rank5,0.99,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val,subject_macro,mAP,0.845859798938036,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c2_to_c3,query_micro,rank1,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c2_to_c3,query_micro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c2_to_c3,query_micro,mAP,0.9605357110500335,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c2_to_c3,subject_macro,rank1,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c2_to_c3,subject_macro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c2_to_c3,subject_macro,mAP,0.9605357110500335,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c3_to_c2,query_micro,rank1,0.8,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c3_to_c2,query_micro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c3_to_c2,query_micro,mAP,0.8222073495388031,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c3_to_c2,subject_macro,rank1,0.8,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c3_to_c2,subject_macro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,val_c3_to_c2,subject_macro,mAP,0.8222073495388031,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_general_to_personal,query_micro,rank1,0.89,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_general_to_personal,query_micro,rank5,0.98,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_general_to_personal,query_micro,mAP,0.7795427069067955,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_general_to_personal,subject_macro,rank1,0.89,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_general_to_personal,subject_macro,rank5,0.9800000000000001,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_general_to_personal,subject_macro,mAP,0.7795427069067955,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_personal,query_micro,rank1,0.7029702970297029,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_personal,query_micro,rank5,0.9306930693069307,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_personal,query_micro,mAP,0.7397272629608022,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_personal,subject_macro,rank1,0.7023809523809523,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_personal,subject_macro,rank5,0.9299999999999999,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_personal,subject_macro,mAP,0.7395552898872466,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_special,query_micro,rank1,0.8477751756440282,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_special,query_micro,rank5,0.892271662763466,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_special,query_micro,mAP,0.6800811798497162,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_special,subject_macro,rank1,0.7942881434894014,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_special,subject_macro,rank5,0.8466666666666667,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_to_special,subject_macro,mAP,0.6440972100476664,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c4c5_normal,query_micro,rank1,0.8164251207729468,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c4c5_normal,query_micro,rank5,0.8743961352657005,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c4c5_normal,query_micro,mAP,0.6590185815081504,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c4c5_normal,subject_macro,rank1,0.8100000000000002,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c4c5_normal,subject_macro,rank5,0.8699999999999999,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c4c5_normal,subject_macro,mAP,0.6557687532122337,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c7,query_micro,rank1,0.8357142857142857,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c7,query_micro,rank5,0.8571428571428571,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c7,query_micro,mAP,0.7429296277995621,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c7,subject_macro,rank1,0.725,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c7,subject_macro,rank5,0.75,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_fixed5_c7,subject_macro,mAP,0.6223775056190789,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_all_personal,query_micro,rank1,0.7960199004975125,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_all_personal,query_micro,rank5,0.9552238805970149,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_all_personal,query_micro,mAP,0.7595359415408984,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_all_personal,subject_macro,rank1,0.7961904761904762,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_all_personal,subject_macro,rank5,0.9549999999999998,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_all_personal,subject_macro,mAP,0.7595489983970211,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_query_micro_overall,query_micro,rank1,0.8312101910828026,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_query_micro_overall,query_micro,rank5,0.9124203821656051,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_query_micro_overall,query_micro,mAP,0.7055117644037411,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_query_micro_overall,subject_macro,rank1,0.8332166199813258,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_query_micro_overall,subject_macro,rank5,0.9247499999999998,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_query_micro_overall,subject_macro,mAP,0.7214814215699483,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c2_to_c3,query_micro,rank1,0.85,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c2_to_c3,query_micro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c2_to_c3,query_micro,mAP,0.8606866918504238,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c2_to_c3,subject_macro,rank1,0.85,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c2_to_c3,subject_macro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c2_to_c3,subject_macro,mAP,0.8606866918504238,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c3_to_c2,query_micro,rank1,0.825,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c3_to_c2,query_micro,rank5,0.975,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c3_to_c2,query_micro,mAP,0.8498204983770847,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c3_to_c2,subject_macro,rank1,0.825,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c3_to_c2,subject_macro,rank5,0.975,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,test_mixed_c3_to_c2,subject_macro,mAP,0.8498204983770847,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,diagnostic_fixed5_only_to_special,query_micro,rank1,0.8805620608899297,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,diagnostic_fixed5_only_to_special,query_micro,rank5,0.9180327868852459,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,diagnostic_fixed5_only_to_special,query_micro,mAP,0.7815925395181642,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,diagnostic_fixed5_only_to_special,subject_macro,rank1,0.8367881434894013,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,diagnostic_fixed5_only_to_special,subject_macro,rank5,0.8833333333333334,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,0,diagnostic_fixed5_only_to_special,subject_macro,mAP,0.7520223069827845,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_0/20260821-195907_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,1,val,query_micro,rank1,0.99,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_1/20260821-200018_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,1,val,query_micro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_1/20260821-200018_seed_2/retrieval_metrics.json
pointnet_tmax,train_clothing,len15_c3,2,1,val,query_micro,mAP,0.9352917739748955,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/train_clothing/len15_c3/seed_2/split_1/20260821-200018_seed_2/retrieval_metrics.json
