method,suite,setting,pair,aggregation,metric,mean_of_seed_split_means,seed_std,pooled_split_std,num_seeds,num_runs
pointnet_tmax,clip_length,len1_c2c3_full,test_query_micro_overall,subject_macro,mAP,0.5792344461623518,0.0,0.05454164357978162,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_query_micro_overall,subject_macro,rank1,0.6906622711710947,0.0,0.05942545740432282,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_query_micro_overall,subject_macro,rank5,0.8277192004074356,0.0,0.038210894806232854,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val,query_micro,mAP,0.8171035343952038,0.0,0.06276835736016953,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val,query_micro,rank1,0.9040196078431372,0.0,0.0833532617463312,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val,query_micro,rank5,0.9703137254901961,0.0,0.02773123051206326,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val,subject_macro,mAP,0.818555521848527,0.0,0.060232582816537365,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val,subject_macro,rank1,0.9055454545454544,0.0,0.08044935781939917,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val,subject_macro,rank5,0.9712727272727273,0.0,0.02606159265222001,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val_c2_to_c3,query_micro,mAP,0.8727348955720663,0.0,0.07804475328419126,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val_c2_to_c3,query_micro,rank1,0.925,0.0,0.07745966692414832,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val_c2_to_c3,query_micro,rank5,0.9875,0.0,0.025,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val_c2_to_c3,subject_macro,mAP,0.8727348955720663,0.0,0.07804475328419126,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val_c2_to_c3,subject_macro,rank1,0.925,0.0,0.07745966692414832,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val_c2_to_c3,subject_macro,rank5,0.9875,0.0,0.025,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val_c3_to_c2,query_micro,mAP,0.8746907231211661,0.0,0.0636925486544915,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val_c3_to_c2,query_micro,rank1,0.8975,0.0,0.08817596044274198,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val_c3_to_c2,query_micro,rank5,0.99,0.0,0.020000000000000018,1,5
pointnet_tmax,clip_length,len1_c2c3_full,val_c3_to_c2,subject_macro,mAP,0.8746907231211661,0.0,0.0636925486544915,1,5
