method,suite,setting,pair,aggregation,metric,mean_of_seed_split_means,seed_std,pooled_split_std,num_seeds,num_runs
mph_gait,clip_length,len30_c2c3_full,val,query_micro,rank5,0.9960392156862745,0.0,0.004851346539354383,1,5
mph_gait,clip_length,len30_c2c3_full,val,subject_macro,mAP,0.9544793320000171,0.0,0.0243809292966444,1,5
mph_gait,clip_length,len30_c2c3_full,val,subject_macro,rank1,0.9841818181818182,0.0,0.016094760710058716,1,5
mph_gait,clip_length,len30_c2c3_full,val,subject_macro,rank5,0.9961818181818181,0.0,0.004685126809718218,1,5
mph_gait,clip_length,len30_c2c3_full,val_c2_to_c3,query_micro,mAP,0.9862202382087707,0.0,0.013495610998563145,1,5
mph_gait,clip_length,len30_c2c3_full,val_c2_to_c3,query_micro,rank1,0.99,0.0,0.020000000000000018,1,5
mph_gait,clip_length,len30_c2c3_full,val_c2_to_c3,query_micro,rank5,1.0,0.0,0.0,1,5
mph_gait,clip_length,len30_c2c3_full,val_c2_to_c3,subject_macro,mAP,0.9862202382087707,0.0,0.013495610998563145,1,5
mph_gait,clip_length,len30_c2c3_full,val_c2_to_c3,subject_macro,rank1,0.99,0.0,0.020000000000000018,1,5
mph_gait,clip_length,len30_c2c3_full,val_c2_to_c3,subject_macro,rank5,1.0,0.0,0.0,1,5
mph_gait,clip_length,len30_c2c3_full,val_c3_to_c2,query_micro,mAP,0.9659672620892525,0.0,0.04119635944576704,1,5
mph_gait,clip_length,len30_c2c3_full,val_c3_to_c2,query_micro,rank1,0.9800000000000001,0.0,0.024494897427831803,1,5
mph_gait,clip_length,len30_c2c3_full,val_c3_to_c2,query_micro,rank5,1.0,0.0,0.0,1,5
mph_gait,clip_length,len30_c2c3_full,val_c3_to_c2,subject_macro,mAP,0.9659672620892525,0.0,0.04119635944576704,1,5
mph_gait,clip_length,len30_c2c3_full,val_c3_to_c2,subject_macro,rank1,0.9800000000000001,0.0,0.024494897427831803,1,5
mph_gait,clip_length,len30_c2c3_full,val_c3_to_c2,subject_macro,rank5,1.0,0.0,0.0,1,5
mph_gait,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,mAP,0.728210594409104,0.0,0.04878500365016401,1,5
mph_gait,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,rank1,0.7695550351288056,0.0,0.04789441885213758,1,5
mph_gait,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,rank5,0.9353629976580796,0.0,0.021899147030559157,1,5
mph_gait,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,mAP,0.7105215398266436,0.0,0.049085267512808985,1,5
mph_gait,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,rank1,0.750330701141393,0.0,0.04643719370613355,1,5
mph_gait,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,rank5,0.9169470067551828,0.0,0.027800431594200998,1,5
mph_gait,clip_length,len4_c2c3_full,test_all_personal,query_micro,mAP,0.7386008293504099,0.0,0.05477186872797587,1,5
mph_gait,clip_length,len4_c2c3_full,test_all_personal,query_micro,rank1,0.8277097759711364,0.0,0.023407173610776415,1,5
mph_gait,clip_length,len4_c2c3_full,test_all_personal,query_micro,rank5,0.9413067206221838,0.0,0.01382506682526922,1,5
mph_gait,clip_length,len4_c2c3_full,test_all_personal,subject_macro,mAP,0.7399693253168451,0.0,0.054832779964688876,1,5
